Route_Distance_km,Weight_kg,Transport_Mode,Fuel_Type,Fuel_Consumption_L,CO2_Emissions,Region,Delivery_Time_days,Cost_USD,High_Emission_Flag,Fuel_Efficiency,Cost_Efficiency
289.32,2289.33,2,2,290.12,769.96,1,8.0,1074.36,0,2.661274621136644,0.0016220452842875736
450.26,1728.7,3,1,316.89,1447.42,0,5.0,564.01,1,3.214631474822737,0.0007246091356015094
401.4,1448.22,1,0,405.97,769.64,4,6.1,797.1,0,1.9173890902494,0.0013712003017581427
283.79,2614.57,1,1,431.02,1195.2,3,5.3,1254.57,0,4.211564741126723,0.001690820623787627
516.46,1639.07,3,2,482.81,1316.86,1,8.7,1364.19,1,2.5497811534333508,0.0016115384404747474
188.67,786.26,0,2,117.8,1532.06,1,4.0,948.13,1,8.12031546508107,0.0063914420688933275
558.71,1374.4,1,0,359.59,935.55,0,3.4,489.08,0,1.6744822595893707,0.0006369132920007029
72.87,2421.23,0,0,282.29,1158.94,0,1.8,615.22,0,15.90421079947704,0.0034869492731485104
543.49,2359.58,1,0,294.23,1195.2,1,5.9,964.2,0,2.199120458534279,0.0007518667218950344
57.77,1772.1,1,0,347.71500000000003,986.62,4,4.3,860.15,0,17.078411445661857,0.008402017862720062
413.49,1393.37,3,0,361.66,1195.2,1,5.6,716.45,0,2.8905172340197534,0.0012435247125668996
511.33,2402.2,0,0,369.83,512.43,4,3.0,816.48,0,1.0021512330168143,0.0006647144419414708
709.8,1982.18,3,0,314.26,492.63,2,2.8,803.66,0,0.6940405650318321,0.0005712066675208026
763.48,2946.79,1,2,322.77,1000.3,1,3.8,761.23,0,1.3101849254704128,0.00033835223004837525
865.2,1147.01,3,1,471.83,998.51,4,6.5,857.92,0,1.1540799681682852,0.0008644961774594882
607.33,1424.71,0,1,373.03,1244.17,0,3.4,985.75,1,2.048589695081921,0.0011392409278281786
187.36,1982.18,1,3,343.3,1155.15,1,2.4,1166.58,0,6.16540317221375,0.0031411925515970156
821.47,2296.05,1,2,306.59,1994.27,3,4.4,880.86,1,2.4276844872279635,0.0004670182370875169
377.7,1850.48,1,1,432.39,1329.91,2,6.0,518.84,1,3.5210748339667775,0.0007423386456654031
559.86,1982.18,3,1,273.46,489.61,2,7.7,610.09,0,0.8745221863586935,0.0005497577708766007
139.79,3303.71,2,0,327.47,748.66,4,7.7,392.7,0,5.355604452707314,0.0008503209484701346
879.36,634.11,3,1,504.66,1511.93,4,4.8,878.93,1,1.7193526915102724,0.0015762423049437754
539.17,1982.18,1,3,421.08,970.21,2,9.0,1176.93,0,1.7994509746563985,0.0011012396095004548
533.87,2140.23,0,0,226.44,1328.63,1,7.9,970.42,1,2.488676972134097,0.0008493051825623914
469.64,1690.3,0,1,139.35,1172.69,3,4.7,420.39,0,2.496997647197904,0.000529570160243207
462.61,226.54,1,2,522.58,1290.77,4,6.6,803.66,1,2.7901903808782693,0.007668535640660281
104.14,1513.88,1,3,347.71500000000003,443.19,4,0.2,744.79,0,4.255713053993369,0.004724162327365249
511.14,2761.16,2,2,186.31,1178.9,1,8.6,674.69,0,2.30641307065749,0.00047804945932343246
411.14,1712.3,1,0,347.71500000000003,1865.68,0,5.2,627.98,1,4.537821556213904,0.0008920233529592767
651.79,1938.05,3,2,273.18,630.09,0,6.9,526.97,0,0.9667070533959244,0.0004171701461055084
536.67,2797.49,0,0,330.3,1110.69,4,3.4,845.28,0,2.069595802455964,0.0005630211788837443
629.04,530.91,3,0,392.2,623.46,0,8.2,889.29,0,0.9911293241903645,0.002662834900793171
765.64,2027.22,0,2,368.62,673.68,1,5.9,1281.24,0,0.8798913212490032,0.0008254770281859026
433.24,1376.93,1,2,366.66,1229.87,1,3.3,1174.75,1,2.8387729009608322,0.001969268999596501
370.14,2556.32,1,2,125.24,1307.37,0,6.4,803.66,1,3.5320958682634713,0.0008493586509498693
458.2,2298.68,3,0,294.93,654.13,0,1.6,619.9,0,1.4276080002704497,0.0005885563291018798
547.76,1830.67,3,0,447.03,1317.31,1,3.9,783.26,1,2.4049035635149782,0.0007810980773585545
534.27,2467.53,3,2,458.21,1273.94,2,6.4,639.94,1,2.384449765391099,0.0004854181679779049
497.11,1690.11,1,2,615.28,1233.99,2,5.9,803.66,1,2.4823278050667295,0.0009565438461100274
573.73,1434.49,3,1,295.2,1270.23,2,1.7,690.4,1,2.213985634113858,0.0008388719989606649
383.38,2595.35,3,0,251.04,1001.91,1,8.5,803.66,0,2.6133600445156233,0.0008076942039632599
502.07,2347.82,1,2,347.71500000000003,1726.4,2,8.4,956.32,1,3.438564275129678,0.0008112863495118599
501.28,3136.4,1,0,612.85,926.3,1,0.5,459.15,0,1.847869417334236,0.00029204028656991345
718.26,1926.88,0,2,390.12,1072.04,2,5.5,881.65,0,1.4925514229867816,0.000637029965334678
573.47,424.86,3,0,609.09,950.93,0,6.1,1487.2,0,1.6582035388389358,0.006103976155674791
799.21,1560.37,0,3,353.86,830.29,2,2.1,985.08,0,1.0388883892983272,0.0007899198011117144
188.82,1669.11,3,3,303.86,1137.49,0,5.1,273.5,0,6.024202625558594,0.0008678094563872125
682.72,2082.75,1,0,360.96,1401.02,3,4.7,816.65,1,2.052115039077293,0.0005743229852619268
538.72,1289.78,1,2,90.56,1298.09,2,2.8,780.22,1,2.4095819273540626,0.0011228929145001316
414.73,1681.86,0,1,63.79,1726.47,3,6.8,918.65,1,4.1628769521646145,0.0013170273258751102
365.3,2672.59,3,1,192.44,1195.2,4,2.5,804.3,0,3.2718312819099022,0.0008238270683672325
327.74,1892.4,1,1,347.71500000000003,1262.2,0,6.7,326.29,1,3.8512234133391283,0.0005260916092042531
732.95,1017.24,3,0,144.12,1647.34,4,5.9,917.6,1,2.247547551026024,0.001230709708345556
379.96,3162.61,1,0,284.03,940.61,0,3.9,303.43,0,2.475549992747921,0.0002525079163961127
536.97,1810.76,2,1,301.63,1323.62,1,6.6,958.04,1,2.464979375663829,0.0009853096291060795
618.36,2159.54,1,0,435.19,93.03,2,6.8,562.49,0,0.15044633950374636,0.00042122308520461574
564.54,2262.26,1,1,347.71500000000003,1384.17,2,8.1,1102.91,1,2.4518545638598765,0.0008635805232293162
494.7,2877.84,3,3,431.16,1315.26,4,6.4,904.84,1,2.6587021900403847,0.0006355697752763708
468.86,3258.42,1,0,347.71500000000003,1430.22,2,5.2,961.32,1,3.0504201030068656,0.0006292420420758108
166.12,3563.33,3,2,347.71500000000003,1472.65,2,9.5,612.98,1,8.864976591320938,0.0010355434788953948
513.4,1219.71,1,1,301.42,787.56,1,3.6,626.58,0,1.5340085404361408,0.0010006082506050847
603.01,2649.12,3,1,431.81,1257.7,2,3.6,690.08,1,2.085703353415311,0.0004319896035770431
763.42,1638.44,2,2,169.63,1436.44,1,5.6,782.38,1,1.8815854721963603,0.0006254947438881072
393.83,2112.29,1,0,345.3,1310.0,1,5.1,842.46,1,3.326308221153589,0.001012714320546926
561.56,1424.93,1,1,292.66,1238.7,0,1.0,876.49,1,2.2058194635333814,0.0010953609903155582
425.43,1685.18,3,2,343.15,1826.74,3,5.0,539.02,1,4.293867280307753,0.0007518487322358975
655.93,1884.08,2,3,395.37,730.55,4,4.5,543.49,0,1.1137621222727712,0.00043977923926936393
609.35,2796.89,3,2,347.71500000000003,1043.84,3,3.7,860.27,0,1.713038455517544,0.0005047688852623299
805.91,1260.43,3,2,232.12,1146.96,4,2.8,898.53,0,1.4231861942005164,0.0008845600186286219
515.2,3517.83,3,0,429.54,770.72,2,5.4,797.25,0,1.4959627038827115,0.0004398897326272468
595.8,1669.6,1,1,274.3,796.63,1,7.9,717.49,0,1.3370761776254418,0.0007212783848792564
502.865,1121.1,2,1,446.59,764.84,2,7.3,1482.12,0,1.5209648410415353,0.0026289819595491275
580.34,2204.31,1,0,399.63,1195.2,0,4.2,669.3,0,2.0594823369148716,0.0005231974862893424
515.37,861.05,1,0,403.93,1194.69,0,6.1,827.72,0,2.3181209166594696,0.0018652452538333402
402.57,2836.07,1,0,307.04,1379.23,2,4.9,1005.24,1,3.426062463023513,0.0008804636036936673
552.13,2846.49,2,1,223.99,1721.99,3,4.6,549.97,1,3.1188125419953177,0.00034993549172788774
538.92,2069.36,1,3,484.54,1430.14,3,2.7,422.96,1,2.653714787840222,0.00037926166403448824
578.93,1982.18,0,1,437.01,1058.98,4,7.9,915.01,0,1.8292021171954795,0.0007973641312822538
689.51,2245.58,3,3,377.69,1092.55,3,4.5,719.6,0,1.5845310208041794,0.000464752841647679
538.22,1416.32,1,1,472.6,1151.59,3,5.0,1461.97,0,2.1396268786067614,0.0019178615001587999
159.48,2764.24,3,2,411.94,1125.07,1,1.9,803.66,0,7.054614556394873,0.0018230155741690193
617.27,2170.19,1,0,310.8,1373.5,2,4.0,638.84,1,2.22512025167074,0.0004768910508899968
643.08,3359.55,3,1,244.16,571.87,2,3.6,644.72,0,0.8892672624048755,0.0002984180104560926
688.15,1548.84,1,3,448.16,1870.58,0,3.5,1159.9,1,2.7182735927011032,0.0010882555184749784
370.75,1409.55,2,0,124.37,1566.26,0,3.0,725.83,1,4.224571699944121,0.0013889073266518822
649.58,1890.15,3,3,546.97,1175.15,1,5.7,803.66,0,1.8090920008452847,0.000654550919849942
728.56,1553.36,2,3,308.22,1076.2,1,4.4,861.55,0,1.4771604057708303,0.0007612775901599401
504.49,1389.98,0,0,311.13,1025.98,2,6.0,856.46,0,2.033697357059657,0.0012213664078311556
243.91,1667.04,1,3,347.71500000000003,1288.08,4,5.9,785.35,1,5.280964073594191,0.0019314684620825378
319.88,1495.98,1,2,277.96,1126.97,3,0.6,575.14,0,3.5231023032667785,0.00120187886535369
354.85,1081.85,3,0,31.78,1499.91,1,8.2,1323.02,1,4.226884480008892,0.0034463116682815404
367.48,1152.87,1,1,106.12,1442.21,1,5.0,730.01,1,3.924594428959551,0.0017231169855492882
555.8,2201.18,3,0,499.21,1676.21,1,5.0,443.38,1,3.0158509712873167,0.0003624115235803468
371.3,2554.28,1,0,280.53,770.52,0,7.3,724.92,0,2.07519520400767,0.0007643576731410854
699.6,2270.84,2,3,347.71500000000003,1434.82,3,4.7,973.94,1,2.050914779146444,0.0006130499571837344
465.47,1861.76,3,3,443.15,1400.76,0,4.4,946.96,1,3.009345328176997,0.00109273849796985
318.49,880.56,2,0,195.68,1564.38,4,5.0,466.25,1,4.911865210466099,0.0016625093271439868
571.42,1457.95,1,2,310.09,1532.48,3,6.3,803.66,1,2.681880181269816,0.0009646600338657458
381.51,470.69,3,2,463.33,1228.67,3,4.2,842.68,1,3.220544593312244,0.004692689171525307
587.26,1209.7,1,3,347.71500000000003,2160.63,4,1.0,909.25,1,3.6791710029770295,0.001279897551646989
561.96,1938.22,3,0,262.18,1016.31,1,4.1,508.27,0,1.8085094702735163,0.00046664433971337077
480.94,2311.18,3,1,238.61,1939.15,4,5.9,1178.99,1,4.031999749823268,0.0010606826177933253
332.06,2297.68,1,1,356.94,1160.51,3,5.0,365.4,0,3.4948803380449216,0.0004789194063203827
1015.94,1921.67,1,0,299.87,1621.85,2,5.3,847.12,1,1.5964033151918093,0.00043390840748476354
338.3,1628.48,1,2,322.64,751.55,3,7.6,999.17,0,2.221548855407956,0.0018136561751478854
178.49,1794.93,3,1,347.71500000000003,1753.25,2,4.3,495.63,1,9.822678591367662,0.00154702089667943
431.46,330.38,0,3,437.83,939.42,2,7.0,596.45,0,2.177304914075351,0.004184270522787659
624.36,2729.09,1,2,492.45,374.05,0,7.6,828.29,0,0.5990934621197153,0.0004861043283265441
625.67,1095.29,1,1,243.94,1270.7,2,5.3,195.31,1,2.030942796826717,0.00028500338998282526
815.84,3187.29,2,1,297.47,196.42,3,3.8,693.04,0,0.2407579888120466,0.0002665211795129166
480.16,1517.74,1,0,227.85,1149.7,0,4.3,817.37,0,2.3944101467342107,0.0011215931172208172
942.1,2881.06,1,2,247.59,874.13,4,3.2,679.53,0,0.927852659719216,0.0002503567632683856
449.53,2648.64,1,3,347.71500000000003,1195.2,1,4.4,677.81,0,2.658776885663318,0.0005692805658374948
932.65,504.15,1,0,259.28,1195.2,0,4.0,424.54,0,1.2815096629870835,0.0009029010321200939
393.9,2441.84,3,3,399.09,1569.19,3,0.1,762.51,1,3.9837267330864,0.0007927611503050609
328.57,1234.28,2,0,164.79,734.13,4,4.0,912.43,0,2.2343183420787556,0.0022498727543929647
692.68,1496.59,0,1,347.71500000000003,1606.25,1,3.6,861.83,1,2.3188918069109574,0.0008313542482170894
745.39,820.69,3,2,467.34,858.15,1,1.4,1076.82,0,1.1512764975210763,0.0017602745479795116
691.03,3215.43,2,3,142.91,1065.93,0,1.8,933.62,0,1.5425234571216382,0.00042017884715721894
717.2,1730.89,2,2,236.42,1399.24,3,4.0,732.3,1,1.9509759906445066,0.0005899012064699275
532.95,2752.95,1,0,267.94,869.45,3,3.7,1014.92,0,1.6313912818952758,0.000691746579870766
617.66,1963.67,2,1,266.58,1094.63,0,7.3,1212.98,0,1.7722209342968476,0.001000082108498907
958.19,650.12,1,0,454.73,1330.1,0,6.1,647.85,1,1.3881380374650325,0.0010399903327173291
565.75,1798.77,3,1,508.52,1258.83,4,3.6,803.66,1,2.2250640349082804,0.0007897182139538886
412.9,1952.47,3,2,208.37,1439.63,0,3.4,754.97,1,3.4866310611133198,0.0009364841731497093
502.865,1669.12,3,3,140.76,1449.41,2,4.7,844.86,1,2.882304338494341,0.001006574162856855
734.55,1430.22,1,3,188.24,1254.07,1,2.1,753.61,1,1.7072629268632098,0.0007173356960633879
684.93,2340.36,1,0,327.91,1048.15,1,2.2,711.51,0,1.5303023443227435,0.0004438662792769776
904.86,2259.47,3,1,338.48,1541.21,0,5.6,1357.87,1,1.703257943734302,0.0006641561884548911
335.52,2020.17,0,2,429.84,1985.42,3,5.0,923.28,1,5.917441406847837,0.0013621567832979664
430.27,1310.64,2,2,282.94,1595.09,2,2.8,1075.77,1,3.7071837751369197,0.0019076335161078855
619.48,2402.23,3,1,423.19,874.34,4,4.0,979.11,0,1.4114095465324217,0.0006579450292644741
626.76,2340.67,0,0,676.63,1129.55,4,7.5,849.52,0,1.802204961991752,0.0005790714414786056
496.26,1859.7,1,3,186.26,1125.43,2,4.4,1179.75,0,2.267823272723507,0.0012783148195176447
305.67,2222.68,3,1,361.12,1005.13,2,5.2,1027.1,0,3.2882846439531312,0.0015117604195140704
658.33,2485.48,1,0,564.07,1250.73,1,3.5,825.33,1,1.899852628623143,0.000504398414183313
588.39,1745.41,3,0,612.29,999.2,2,3.4,158.14,0,1.6981933462806416,0.0001539852035875521
86.51,1321.89,1,1,642.95,1079.39,1,4.2,653.88,0,12.477053233492864,0.0057178982748104625
493.06,2047.19,0,3,319.15,1245.79,3,5.0,920.29,1,2.526649849376347,0.0009117311227991818
392.81,2768.24,3,2,347.71500000000003,1406.47,2,3.3,1135.69,1,3.5805350276078762,0.00104441602462453
580.75,2241.36,1,1,286.53,1616.88,2,5.0,489.36,1,2.7841239296750078,0.0003759478728609076
299.17,2362.81,1,1,274.62,1817.02,2,5.6,889.37,1,6.07353658209257,0.001258159305855708
577.72,1738.39,1,2,529.16,1054.73,4,2.8,493.94,0,1.825676766847664,0.0004918238439031758
356.31,2817.11,0,3,457.31,1295.06,4,6.1,841.7,1,3.6346438877762655,0.0008385433337155481
254.48,1880.82,2,3,312.69,1362.44,1,4.7,535.16,1,5.353819343216782,0.0011181054250482307
790.71,939.16,1,2,134.83,1131.4,1,4.7,350.75,0,1.4308659125233536,0.0004723249217009933
700.12,1184.24,3,2,484.6,987.23,4,3.1,499.62,0,1.4100868221149687,0.0006025978874109875
420.07,2983.37,3,0,407.03,1270.27,4,2.0,835.66,1,3.0239483175673505,0.0006668080428505316
614.52,2349.85,1,1,418.89,1195.2,0,7.4,718.76,0,1.9449325986960133,0.000497745953057625
683.08,2626.71,1,1,398.27,2014.88,0,5.0,934.76,1,2.9496983815995437,0.0005209744474127657
617.34,2554.29,0,2,337.58,848.11,2,3.6,803.66,0,1.3738134354842804,0.0005096566934660306
728.03,2956.38,2,1,352.19,1573.16,4,4.5,937.64,1,2.160844990442084,0.00043563884195657983
555.48,2675.82,1,0,245.75,1741.1,1,5.1,978.98,1,3.134406222826992,0.00065864059872845
183.22,2780.25,1,0,461.8,1786.58,0,7.7,1212.91,1,9.751009182894379,0.0023810682741428365
292.95,2712.2,3,1,457.82,1660.67,2,5.7,710.04,1,5.6687828752762295,0.0008936502914615476
450.5,1322.95,1,0,347.71500000000003,1262.86,1,3.9,666.29,1,2.8032407812821134,0.0011179569219192695
455.36,1476.88,3,3,359.75,1127.31,3,3.4,596.51,0,2.4756455886409525,0.0008869877888728646
448.08,3181.55,2,1,347.71500000000003,1080.12,1,8.3,1196.53,0,2.410551633401365,0.000839323299899324
982.52,1984.1,1,0,290.6,1210.47,0,3.1,240.05,1,1.232005442820447,0.00012313932074713708
706.2,998.09,3,0,347.71500000000003,1057.63,0,4.7,431.31,0,1.4976352096058454,0.0006119164239124096
880.24,1309.21,3,2,285.15,1679.35,2,4.2,599.15,1,1.9078319332473879,0.0005199063835182989
643.64,1678.56,0,3,176.87,1334.68,4,1.3,564.26,1,2.0736436195133368,0.0005222751574539524
199.37,1065.78,2,0,283.39,894.61,0,4.0,809.52,0,4.4871844065213216,0.003809782721603857
511.99,86.44,3,2,347.71500000000003,1382.89,1,7.0,749.03,1,2.7010097325922438,0.016924777790426213
361.42,1677.54,2,2,347.71500000000003,1648.27,3,4.9,908.0,1,4.560538858930362,0.0014976170731667226
850.45,1465.78,0,2,331.22,1077.18,0,5.0,1095.31,0,1.2666000203821504,0.0008786572070592247
126.55,2935.67,2,1,345.3,940.4,2,6.3,654.11,0,7.431054331801317,0.0017606839462733371
992.65,2398.19,3,3,265.55,1426.64,2,5.3,804.01,1,1.4372034308446742,0.00033773939084692046
502.865,3817.16,3,2,347.71500000000003,1573.52,0,0.9,703.25,1,3.1291101363365885,0.0003663683658441739
675.47,2714.96,1,0,449.98,1519.4,4,2.4,916.61,1,2.2493966830592527,0.0004998216804429123
472.31,1711.97,3,0,180.05,1554.23,4,7.8,671.43,1,3.2906988357075053,0.0008303810911732039
535.29,2253.09,3,0,388.97,1293.44,3,6.5,885.71,1,2.4163350255686638,0.0007343851354704373
392.95,2360.98,0,1,347.71500000000003,1454.29,2,2.4,796.01,1,3.700954225704181,0.0008580032292350459
555.34,2893.92,1,2,276.98,1062.67,3,7.7,1105.6,0,1.913548422343998,0.0006879431534867941
595.41,1301.63,0,3,502.93,559.53,3,5.8,803.66,0,0.9397389875927683,0.0010369759375447602
328.78,2145.14,1,3,465.48,476.68,2,4.4,684.34,0,1.4498448369777714,0.0009703108622632089
326.77,4251.72,3,1,431.18,1109.71,4,6.2,803.66,0,3.3959970806378474,0.0005784495917369457
438.39,769.93,3,2,215.13,1345.2,1,5.0,628.28,1,3.0685005801113037,0.001861407047978952
318.4,3679.78,2,0,213.56,883.99,1,9.6,861.59,0,2.776350415315628,0.0007353697078889219
694.31,3128.37,3,0,347.71500000000003,1477.87,2,4.6,856.15,1,2.1285448556330047,0.00039416524488263764
145.39,1951.68,1,3,401.45,680.91,3,4.1,487.08,0,4.683334157553191,0.0017165527310353758
109.58,2687.67,1,2,347.71500000000003,1148.64,2,3.0,990.74,0,10.48220382531449,0.003363972661333519
819.73,1528.08,1,2,473.92,1254.2,0,5.8,1115.37,1,1.5300159622068734,0.000890434622351116
711.68,1645.56,1,1,403.08,1195.19,2,7.4,967.76,0,1.6793923999635738,0.0008263598047328316
934.19,2248.89,3,0,259.62,1195.2,2,5.9,891.54,0,1.2793971110866407,0.00042436289714268215
718.3,2983.18,3,2,237.58,1711.37,3,5.0,983.05,1,2.3825281583944293,0.0004587650052384297
870.46,2632.5,1,0,189.26,1658.59,1,4.5,1083.02,1,1.905417803168235,0.00047262781602273125
536.67,960.63,3,3,435.59,886.27,0,6.0,767.86,0,1.6514244945418137,0.0014894247984735922
436.95,2814.13,1,1,480.74,1092.65,3,1.8,747.87,0,2.5006293053981166,0.0006082053172282709
402.42,3065.07,3,2,662.82,1297.56,3,5.6,1169.03,1,3.224392345698714,0.0009477759892856777
731.62,2336.08,1,0,224.62,798.26,2,3.7,918.26,0,1.091085521294039,0.0005372697464138025
557.95,2503.62,3,3,409.87,1195.2,3,5.0,523.83,0,2.1421273923805466,0.0003749960325367141
553.83,2305.05,1,1,111.21,1093.07,0,7.1,560.39,0,1.973656140446416,0.00043896869478300145
548.74,993.2,1,2,170.9,1195.2,3,2.1,855.9,0,2.1780806542610227,0.0015704340266156983
235.91,1309.78,3,2,419.81,1075.84,1,5.0,738.16,0,4.560383003671611,0.002388943081217136
332.16,2037.55,1,0,489.87,1791.09,2,4.2,586.7,1,5.392250560204403,0.0008668829905295468
668.12,2111.91,1,0,463.7,1053.19,2,6.7,828.38,0,1.5763485365451038,0.00058708329887901
502.865,1688.06,1,1,195.7,1195.2,3,4.1,1022.04,0,2.376780997349567,0.0012040058719970479
357.13,2209.0,3,1,347.71500000000003,1317.63,3,3.1,503.22,1,3.689496718575961,0.0006378753854161563
279.33,1260.35,1,3,399.16,1700.78,2,6.8,515.3,1,6.088783657724425,0.0014636977167196536
603.19,3042.81,3,1,485.94,994.75,4,7.2,1019.82,0,1.6491486654429173,0.0005556413489152654
139.37,906.51,1,0,423.47,1248.32,3,3.2,803.66,1,8.956876734097959,0.006361074084878582
279.36,2611.22,3,2,212.04,1166.75,3,5.0,1015.27,0,4.176510446144386,0.0013917905007025707
434.28,1842.46,0,2,350.37,1669.9,4,5.3,552.14,1,3.8452149800770252,0.0006900511972160306
561.48,2477.15,0,1,427.03,1401.75,4,2.4,1074.85,1,2.496526991228058,0.0007727895916545516
255.86,2162.59,3,0,231.84,1096.16,3,2.1,564.77,0,4.284217764237561,0.0010206927579874611
563.83,3538.76,1,0,422.49,203.54,0,5.0,803.66,0,0.36099532907090204,0.0004027847911145894
472.11,1945.5,1,2,311.39,867.01,3,4.3,944.3,0,1.8364575663201888,0.0010281004636405586
635.59,3699.82,0,3,362.96,1410.37,2,7.7,611.82,1,2.2189933413207674,0.00026017527262886775
478.81,3017.51,3,1,347.71500000000003,714.61,3,4.5,445.04,0,1.4924708863125065,0.0003080258160310409
1028.87,1911.35,1,1,233.57,1638.99,0,7.3,904.27,1,1.593000071991602,0.00045983010167147115
548.76,2378.78,1,1,278.04,1331.46,1,2.5,594.03,1,2.4263065378980513,0.00045506313312202904
210.38,897.91,0,2,289.26,1333.1,0,2.8,803.66,1,6.336628655926007,0.004254368397219725
620.64,1628.34,1,1,420.15,2046.4,4,0.2,580.1,1,3.297241503975872,0.0005740080879746893
227.37,1573.82,1,0,326.23,1088.75,2,3.9,711.88,0,4.788450332565847,0.0019893837675421236
530.08,1499.46,0,0,214.14,954.34,1,4.3,803.66,0,1.8003697215444892,0.001011104514767243
798.54,2221.89,1,0,274.34,602.72,3,4.2,997.12,0,0.7547774594287393,0.0005619894949227551
258.07,3642.38,3,2,93.7,1195.2,3,7.0,312.91,0,4.631301405382207,0.00033288687186724296
470.48,2116.05,3,0,451.95,1009.79,0,4.9,804.7,0,2.1462973527823213,0.0008082894485418439
295.75,2761.24,1,0,352.17,1195.2,0,1.6,980.0,0,4.0412509199915165,0.0012000439901692882
412.72,1909.22,1,2,455.89,917.7,4,3.4,845.36,0,2.2235413301138465,0.0010728282584731767
665.08,2439.11,1,0,114.41,1138.86,0,5.0,204.22,0,1.7123654039759817,0.00012589051117552276
599.64,2221.28,3,2,67.46,1822.57,2,5.0,815.61,1,3.0394402801774354,0.0006123343746171505
491.97,1982.18,0,1,375.06,1049.61,3,3.3,412.85,0,2.1334837056429516,0.00042336073696240637
385.27,1575.03,3,1,264.64,1444.43,0,6.7,350.93,1,3.749136871567035,0.0005783176848404129
516.49,2194.31,0,0,416.89,708.2,0,9.5,599.12,0,1.3711785054661563,0.0005286325707690062
504.9,2030.59,1,1,83.89,936.39,1,5.0,712.58,0,1.8546048355198093,0.0006950339438395209
92.38,1973.11,1,0,342.99,1309.05,1,4.3,386.51,1,14.170273417376768,0.002120466809720622
616.42,3362.54,1,2,347.71500000000003,556.94,2,1.3,494.9,0,0.9035073342281671,0.00023876643406792276
410.9,504.21,1,0,343.11,808.82,4,8.5,948.03,0,1.9684107576439343,0.004575878501191018
822.74,3271.87,1,1,286.52,1743.05,3,3.1,360.64,1,2.1185915098501167,0.00013397237065386825
